listing_id,raw_title,raw_date,raw_venue,source,wrong_day_noise
L004155,LA Clippers at Denver Nuggets,"January 31, 2026",Ball Arena,official_feed,False
L004156,WAS v. DET,"October 16, 2025",Little Caesars Arena Detroit,scraped_feed_b,False
L004157,Detroit Pistons v. Washington Wizards,,Little Caesars Arena,scraped_feed_b,False
L004158,DETROT PISTONS VS WASHNGTON WIZARDS,"October 16, 2025",Little Caesars Arena,scraped_feed_b,False
L004159,WAS&nbsp;@ DET,October 16,Little Caesars Arena,scraped_feed_c,False
L004160,Philadelphia 76ers vs New York Knicks,"May 5, 2026",Madison Square Garden,official_feed,False
L004161,New York Knicks vs Philadelphia 76ers,5/5/2026,Madison Square Garden,official_feed,False
L004162,  New  York Knicks v. Philadelpiha 76ers ,2026-05-05,The Garden,scraped_feed_c,False
L004163,Philadelphia 76ers at New York Kniks,May 5,,scraped_feed_c,False
L004164,Milwaukee Bucks at Oklahoma City Thunder,February 13,Paycom Center,partner_feed_a,False
L004165,Milwaukee&nbsp;Bucks at Oklahoma City Thunder,2/13/26,Paycom Center,scraped_feed_b,False
L004166,MIL AT OKC,2/13/26,PC,scraped_feed_c,False
L004167,Milwaukee Bucks vs Oklahoma City Thunder,2/13/26,Paycom Center,official_feed,False
L004168,Sacramento Kings @ LA Clippers,12/31/2025,Intuit Dome,scraped_feed_b,False
L004169,LA Clippers vs Sacramento Kings,December 31,Intuit Dome,official_feed,False
L004170,Sacramento Kings at LA Clippers,2025-12-31,Intuit Dome,official_feed,False
L004171,SAC at LA Clippers,December 31,Intuit Dome,partner_feed_a,False
L004172,New Orleans Saints vs Los Angeles Rams,11/2/2025,SoFi Stadium,scraped_feed_c,False
L004173,New Orleans Saints vs Los Angeles Rams,11/2/2025,SoFi Stadium Los Angeles,scraped_feed_c,False
L004174,O a LAR,11/2/25,,scraped_feed_c,False
L004175,NO at LAR,November 2,,partner_feed_a,False
L004176,PHX vs SAC,"March 4, 2026",Golden 1 Center Sacramento,partner_feed_a,False
L004177,  Phoenix  Suns at Sacramento Kings ,3/4/2026,Golden 1 Center,scraped_feed_c,False
L004178,Phoenix Suns at Sacramento Kings,2026-03-04,Golden 1 Center,scraped_feed_c,False
L004179,SAC sv PHX,2026-03-04,Golden 1 Center,scraped_feed_c,False
L004180,Carolina Panthers vs Tampa Bay Buccaneers,12/21/2025,Bank of America Stadium,official_feed,False
L004181,Tampa Bay Buccaneers at Carolina Panthers,12/21/2025,Bank of America Stadium,official_feed,False
L004182,car vs tb,"December 21, 2025",,scraped_feed_c,False
L004183,Carolina Panthers vs Tampa Bay Buccaneers,2025-12-21,Bank of America Stadium,scraped_feed_b,False
L004184,Pittsburgh Steelers vs Los Angeles Chargers,11/10/25,SoFi Stadium,partner_feed_a,False
L004185,PIT v. LAC,"November 10, 2025",SoFi Stadium,scraped_feed_b,False
L004186,Pittsburgh Steelers vs Los Angees Chargers,"November 10, 2025",SSLA,scraped_feed_b,False
L004187,LAC vs oIT,"November 12, 2025",SoFi Stadium,scraped_feed_b,True
L004188,Detroit Pistons vs Golden State Warriors,2026-01-31,Chase Center Arena,partner_feed_a,False
L004189,Golden State Warriors vs Detroit Pistons,"January 31, 2026",Chase Center,official_feed,False
L004190,Golden State Warriors vs Detroit Pistons,2026-01-31,Chase Center,official_feed,False
L004191,Golden State Warriors vs Detroit Pistons,2026-01-31,Chase Center,official_feed,False
L004192,Tennessee Titans at Las Vegas Raiders,10/12/25,Allegiant Stadium,official_feed,False
L004193,  TEN  vs LV ,10/12/25,Allegiant Stadium Las Vegas,scraped_feed_b,False
L004194,Tennesee Titans @ Las Veags Raiders,10/10/25,Allegiant Stadium,scraped_feed_b,True
L004195,TNEvs LV,"October 12, 2025",ASLV,scraped_feed_c,False
L004196,MIA VS SAC,"January 21, 2026",Golden 1 Center,partner_feed_a,False
L004197,  sacramento  kings v. miami heat ,1/21/26,GCS,scraped_feed_c,False
L004198,Sacramento Kings vs Miami Heat,"January 21, 2026",Golden 1 Center,official_feed,False
L004199,Miami Heat vs Sacramento Kings,January 21,,scraped_feed_b,False
L004200,Detroit Pistons @ Memphis Grizzlies,2025-10-07,FedExForum,scraped_feed_c,False
L004201,MEM&nbsp;v. DET,2025-10-07,,scraped_feed_c,False
L004202,MEM vs DET,2025-10-08,FedExForum,scraped_feed_b,True
L004203,  det  at mem ,October 7,FedEx Forum,scraped_feed_c,False
L004204,san antonio spurs at portland trail blazers,April 25,Moda Center,partner_feed_a,False
L004205,San Antonio Spurs vs Portland Trail Blazers,2026-04-25,Moda Center,official_feed,False
L004206,San Antonio Spurs ay Portland Trail Blazers,,Moda Center,scraped_feed_c,False
L004207,PORTLAND TRAIL BLAZERS VS SAN ANTONIO SPURS,April 25,,scraped_feed_c,False
L004208,Dallas Mavericks vs Minnesota Timberwolves,1/29/26,American Airlines Center,official_feed,False
L004209,Minnesota Timberwolves vs Dallas Mavericks,1/29/26,American Airlines Center,partner_feed_a,False
L004210,min vs dal,2026-01-29,AAC,scraped_feed_c,False
L004211,Minnesota Timberwolves at Dallas Mavericks,"January 29, 2026",American Airlines Center,official_feed,False
L004212,Chicago Bulls vs Milwaukee Bucks,10/12/25,United Center,official_feed,False
L004213,MILWAUKEE BUCKS AT CHICAGO BULLS,10/12/25,United Center,scraped_feed_b,False
L004214,Milwaukee Bucks at Chicago Bulls,2025-10-12,United Center,official_feed,False
L004215,  MIL  at CHI ,2025-10-12,United Center Chicago,scraped_feed_b,False
L004216,  brookly  nnets at utahjazz ,January 31,Delta Center,scraped_feed_b,False
L004217,Utah Jazz vs Brooklyn Nets,"January 31, 2026",EnergySolutions Arena,partner_feed_a,False
L004218,Brooklyn&nbsp;Nets vs Utah Jazz,January 31,Delta Center,scraped_feed_b,False
L004219,Brooklyn Nets vs Utah Jazz,1/31/26,Delta Center,official_feed,False
L004220,BOSTON CELTICS VS NEW YORK KNICKS,2026-02-08,TD Garden,partner_feed_a,False
L004221,nyk at vos,"February 8, 2026",Fleet Center,scraped_feed_b,False
L004222,  YNK  vs OS ,2/10/2026,TD Garden,scraped_feed_b,True
L004223,NEW YORK KNICKS AT BOSTON CELTICS,2/8/26,,scraped_feed_c,False
L004224,phivs la,"December 8, 2025",Xfinity Mobile Arena,scraped_feed_b,False
L004225,  Philadelphia  76ers vs Los Angeles Lakers ,"December 9, 2025",Xfinity Mobile Arena,scraped_feed_b,True
L004226,Los Angeles Lakers at Philadelphia 76ers,"December 8, 2025",Xfinity Mobile Arena,official_feed,False
L004227,los angeles lakers @ philadelphia 76ers,,Xfinity Mobile Arena,scraped_feed_c,True
L004228,  OKC  v SAC ,10/29/2025,PC,scraped_feed_b,False
L004229,Sacramento Kings vs Oklahoma City Thunder,10/29/25,Paycom Center,official_feed,False
L004230,Sacramento Kings at Oklahoma City Thunder,October 29,Paycom Center,official_feed,False
L004231,Sacramento Kings at Oklahoma City Thunder,2025-10-29,Paycom Center,partner_feed_a,False
L004232,Houston Rockets at Oklahoma City Thunder,"February 7, 2026",Paycom Center,official_feed,False
L004233,OKC v. HOU,2026-02-07,Paycom Center,scraped_feed_b,False
L004234,Oklahoma City Thunder vs Houston Rockets,"February 7, 2026",Paycom Center,official_feed,False
L004235,  Oklahoma  Ciry Thunder vs Houstom Rockets ,2/7/2026,Chesapeake Energy Arena,scraped_feed_c,False
L004236,DEN vs BOS,2026-02-26,Ball Arena,scraped_feed_b,False
L004237,boston celtics at denver nuggets,2/26/26,Ball Arena,partner_feed_a,False
L004238,  Denver  Nuggets vs Boston Celtics ,"February 26, 2026",Pepsi Center,scraped_feed_c,False
L004239,  BOSat  DEN ,2/25/26,Ball Arena,scraped_feed_c,True
L004240,MIA VS BOS,"January 16, 2026",Kaseya Center,partner_feed_a,False
L004241,BOS v. MIA,"January 16, 2026",American Airlines Arena,scraped_feed_b,False
L004242,MIA vs BOS,1/16/26,Kaseya Center,scraped_feed_b,False
L004243,Miami Heat vs Boston Celtics,2026-01-16,Kaseya Center,official_feed,False
L004244,Sacramento Kings vs Memphis Grizzlies,2/5/2026,Golden 1 Center,official_feed,False
L004245,Sacramento Kings vs Memphis Grizzlies,February 5,Golden 1 Center,partner_feed_a,False
L004246,SAC v MEM,"February 5, 2026",,scraped_feed_b,False
L004247,MEM AT SAC,2/5/2026,Golden 1 Center,scraped_feed_b,False
L004248,LA Clippers at Sacramento Kings,February 7,Golden 1 Center,official_feed,False
L004249,LA CLIPPERS VS SAC,2/7/26,Golden 1 Center,partner_feed_a,False
L004250,Sacramento Kings vs LA Clippers,2/7/2026,Golden 1 Center,official_feed,False
L004251,Sacramento Kings vs LA Clippers,2/7/2026,Golden 1 Center,partner_feed_a,False
L004252,Houston Texans at Los Angeles Chargers,December 27,SoFi Stadium,official_feed,False
L004253,LAC vs HOU,12/27/25,SoFi Stadium Los Angeles,partner_feed_a,False
L004254,HOU vs LAC,12/27/2025,SoFi Stadium Los Angeles,partner_feed_a,False
L004255,Houston Texans at Los Angeles Chargers,2025-12-27,SoFi Stadium,official_feed,False
L004256,Houston Texans vs Los Angeles Rams,"September 7, 2025",SoFi Stadium,official_feed,False
L004257,Houston Texans at Los Angeles Rams,9/7/25,SS,scraped_feed_c,False
L004258,  LAR  vs HOU ,"September 7, 2025",SoFi Stadium,scraped_feed_c,False
L004259,Houston Texans vs Los Angeles Rams,"September 7, 2025",SoFi Stadium,official_feed,False
L004260,Sacramento Kings vs Denver Nuggets,11/23/25,Pepsi Center,partner_feed_a,False
L004261,  aacramento  kings at dnver nuggets ,November 25,BA,scraped_feed_c,True
L004262,Sacramento Kings vs Denver Nuggets,2025-11-23,Ball Arena,scraped_feed_c,False
L004263,den v. sac,2025-11-23,BA,scraped_feed_c,False
L004264,  qTL  vsHOU ,1/30/26,State Farm Arena,scraped_feed_c,False
L004265,Houston Rockets vs Atlanta Hawks,"January 30, 2026",State Farm Arena,official_feed,False
L004266,Houston Rockets at Atlanta Hawks,January 30,State Farm Arena,official_feed,False
L004267,Atlanta Hawks vs Houston Rockets,1/30/2026,Philips Arena,scraped_feed_c,False
L004268,MIA at BOS,December 20,TD Garden,partner_feed_a,False
L004269,&nbsp; MIA  VS BOS ,12/20/2025,Fleet Center,scraped_feed_b,False
L004270,BOS vs MIA,2025-12-20,,scraped_feed_c,False
L004271,Miami Heat at Boston Celtics,2025-12-20,TD Garden,official_feed,False
L004272,ATL VS NP,11/23/25,Smoothie King Center,scraped_feed_b,False
L004273,New Orleans Pelicans vs Atlanta Hawks,11/23/2025,New Orleans Arena,partner_feed_a,False
L004274,ATL at NOP,"November 23, 2025",,partner_feed_a,False
L004275,Atlanta Hawks a tNew Orlenas Pelicans,,Smoothie King Center,scraped_feed_c,False
L004276,JAX AT LB,2025-11-02,Allegiant Stadium,scraped_feed_c,False
L004277,Las Vegas Raiders vs Jacksonville Jaguars,"November 2, 2025",Allegiant Stadium,official_feed,False
L004278,lv vs jax,11/2/25,Allegiant Stadium,partner_feed_a,False
L004279,Jacksonville Jaguars vs Las Vegas Raiders,"November 2, 2025",Allegiant Stadium,official_feed,False
L004280,Minnesota Timberwolves at Brooklyn Nets,November 4,Barclays Center,partner_feed_a,False
L004281,Minnesota Timberwolves at Brooklyn Nets,11/4/2025,Barclays Center,official_feed,False
L004282,Minnesota Timberwolves at Brooklyn Nets,11/4/2025,Barclays Center,official_feed,False
L004283,Brooklyn Nets vs Minnesota Timberwolves,11/4/2025,Barclays Center,official_feed,False
L004284,Houston Rockets at Sacramento Kings,"January 12, 2026",Golden 1 Center Sacramento,partner_feed_a,False
L004285,Sacramento Kings vs Houston Rockets,January 12,Golden 1 Center,partner_feed_a,False
L004286,SAC VS HOU,1/10/2026,Golden 1 Center,scraped_feed_b,True
L004287,HOU vs SAC,"January 12, 2026",Golden 1 Center Sacramento,scraped_feed_c,False
L004288,TOR vs LA Clippers,1/17/2026,Scotiabank Arena,partner_feed_a,False
L004289,LA Clippers vs Toronto Raptors,January 17,Air Canada Centre,partner_feed_a,False
L004290,la clippers @ tor,1/17/26,Air Canada Centre,scraped_feed_c,False
L004291,LA Clippers at Toronto Raptors,1/17/26,Scotiabank Arena,official_feed,False
L004292,boston celtics at utah jazz,1/2/2026,Delta Center Salt Lake,scraped_feed_b,True
L004293,UTA vs BOS,12/31/25,Vivint Arena,scraped_feed_b,False
L004294,BOS at UTA,"December 31, 2025",Delta Center,scraped_feed_b,False
L004295,&nbsp; BOS  VS UTA ,,Delta Center,scraped_feed_c,False
L004296,Toront oRaptors vsB oston Celtics,"December 21, 2025",Scotiabank Arena,scraped_feed_c,False
L004297,BOS vs TR,2025-12-19,,scraped_feed_b,True
L004298,Toronto Raptors vs Boston Celtics,"December 21, 2025",,partner_feed_a,False
L004299,TORvs BOS,2025-12-21,SAT,scraped_feed_b,False
L004300,  Atlanta  aHwks vs Toronto Raptors ,1/3/2026,Scotiabank Arena Toronto,scraped_feed_b,True
L004301,TOR vs ATL,1/4/2026,Scotiabank Arena,scraped_feed_b,False
L004302,Atlanta Hawks vs Tironto Raptors,"January 4, 2026",Air Canada Centre,scraped_feed_c,False
L004303,Atlanta Hawks at Toronto Raptors,1/4/2026,Scotiabank Arena,official_feed,False
L004304,PHI vs BKN,November 2,BC,scraped_feed_c,False
L004305,Brooklyn Nets vs Philadelphia 76ers,2025-11-02,Barclays Center,official_feed,False
L004306,Brooklyn Nets v. Pgiladelphia 76ers,"November 2, 2025",Barclays Center,scraped_feed_b,False
L004307,philadelpha 76ers v. brooklyn nets,,Barclays Center Brooklyn,scraped_feed_b,False
L004308,Brooklyn Nets vs Cleveland Cavaliers,2/20/26,Rocket Arena,partner_feed_a,False
L004309,Cleveland Cavaliers v. Brooklyn Nets,2/20/2026,,scraped_feed_b,False
L004310,  BrooklynNets  at vleveland Cavaliers ,2/20/26,Rocket Arena Cleveland,scraped_feed_c,False
L004311,BKN VS CLE,February 20,Rocket Mortgage FieldHouse,scraped_feed_b,False
L004312,oHX v. CkE,12/31/25,The Q,scraped_feed_b,False
L004313,Phoenix Suns at Cleveland Cavaliers,2025-12-31,Rocket Arena,official_feed,False
L004314,PHX vs CLE,2025-12-31,Rocket Arena,partner_feed_a,False
L004315,PHX at CLE,12/31/2025,Rocket Arena,partner_feed_a,False
L004316,  Toronto  Raptors @ Brooklyn Nets ,,Barclays Center Brooklyn,scraped_feed_b,True
L004317,  Brooklyn  Nets v. Toronto Raptors ,2025-12-21,Barclays Center Brooklyn,scraped_feed_c,False
L004318,TOR s BNK,December 21,Barclays Center,scraped_feed_b,False
L004319,  TORONTO  RAPTORS AT BROOKLYN NETS ,December 21,Barclays Center,scraped_feed_c,False
L004320,Washington Wizards at Orlando Magic,2026-03-04,Kia Center,official_feed,False
L004321,Washington Wizards at Orlando Magic,"March 4, 2026",Kia Center,official_feed,False
L004322,WAS @ ORL,2026-03-04,Kia Center,scraped_feed_b,False
L004323,Washington Wizards vs Orlando Magic,2026-03-04,Kia Center,official_feed,False
L004324,BOS VS OKC,3/13/26,,scraped_feed_c,False
L004325,OKC VS BOS,3/13/26,,scraped_feed_c,False
L004326,Boston Celtics at Oklahoma City Thunder,March 13,Paycom Center,scraped_feed_c,False
L004327,Boston Celtics at Oklahoma City Thunder,"March 13, 2026",Paycom Center,official_feed,False
L004328,POR vs OKC,1/1/26,Paycom Center,scraped_feed_b,False
L004329,OKC vs POR,1/1/2026,CEA,scraped_feed_c,False
L004330,Portland Trail Blazers at Oklahoma City Thunder,January 1,Paycom Center,partner_feed_a,False
L004331,Portland Trail Blazers at Oklahoma City Thunder,1/1/26,,partner_feed_a,False
L004332,Toronto Raptors at Miami Heat,December 24,Kaseya Center,partner_feed_a,False
L004333,Miami Heat vs Toronto Raptors,12/24/2025,Kaseya Center,scraped_feed_c,False
L004334,ror vs mia,December 24,KC,scraped_feed_c,False
L004335,Miami Heat vs Toronto Raptors,12/24/25,Kaseya Center,official_feed,False
L004336,  DEN  at eOL ,"December 28, 2025",,scraped_feed_b,False
L004337,den vs orl,12/28/2025,Kia Center,partner_feed_a,False
L004338,ORL VS EN,12/28/25,Kia Center,scraped_feed_c,False
L004339,Dener Nuggets v. Orlando Magic,,Kia Center Orlando,scraped_feed_c,False
L004340,DET at CHI,2026-02-22,United Center,partner_feed_a,False
L004341,Detroit Pistons @ Chicago Bulls,February 22,,scraped_feed_c,False
L004342,Chicago Bulls vs Detroit Pistons,2/22/2026,United Center,official_feed,False
L004343,chicago bulls vs detroit pistons,2/22/26,United Center Chicago,scraped_feed_b,False
L004344,WAS v. TOR,2/27/2026,Verizon Center,scraped_feed_c,True
L004345,Washington Wizards vs Toronto Raptors,2026-03-01,Capital One Arena,partner_feed_a,False
L004346,TOR vs WAS,March 3,,scraped_feed_c,True
L004347,TOR @ WAS,"March 2, 2026",Capital One Arena,scraped_feed_b,True
L004348,Memphis Grizzlies vs Denver Nuggets,November 25,FedExForum,official_feed,False
L004349,DRNVER NUGGETS VS MEMPHIS GRIZZLIES,"November 25, 2025",F,scraped_feed_c,False
L004350,  MEMPHIS  GRIZZLIES VS DENVER NUGGETS ,11/25/2025,,scraped_feed_c,False
L004351,DEN vs MEM,11/25/2025,FedEx Forum,scraped_feed_c,False
L004352,DAL at MIN,February 21,Target Center Minneapolis,scraped_feed_c,False
L004353,Dallas Mavericks at Minnesota Timberwolves,"February 21, 2026",Target Center,official_feed,False
L004354,Dallas Mavericks at Minnesota Timberwolves,2/21/26,Target Center,scraped_feed_b,False
L004355,Dallas Mavericks vs Minnesota Timberwolves,,Target Center Minneapolis,scraped_feed_c,False
L004356,PHI s POR,2/10/26,Moda Center,scraped_feed_c,False
L004357,Portland Trail Blazers vs Philadelphia 76ers,2026-02-10,Moda Center,official_feed,False
L004358,POR vs PHI,February 10,Moda Center,scraped_feed_c,False
L004359,POR vs PHI,2/10/26,Moda Center,partner_feed_a,False
L004360,MIL VS ORL,2026-03-09,Fiserv Forum,partner_feed_a,False
L004361,Orlando Magic at Milwaukee Bucks,3/9/2026,Fiserv Forum,official_feed,False
L004362,Orlando Magic at Milwaukee Bucks,2026-03-09,Fiserv Forum,official_feed,False
L004363,Orlando Magic vs Milwaukee Bucks,,Fiserv Forum,partner_feed_a,False
L004364,boston celtics at golden state warriors,2026-02-20,Chase Center,scraped_feed_c,False
L004365,Boston Celtics vs Golden State Warriors,2/20/26,Chase Center,official_feed,False
L004366,GSW VS BOS,"February 20, 2026",Chase Center,partner_feed_a,False
L004367,BOS vs GSW,2026-02-20,,scraped_feed_b,False
L004368,Minnesota Timberwolves vs San Antonio Spurs,1/12/2026,Target Center,official_feed,False
L004369,Minnesota Timberwolves vs San Antonio Spurs,1/12/2026,Target Center,official_feed,False
L004370,  San  Antonio Spurs vsMinnesoat Timberwolves ,1/12/2026,Target Center Minneapolis,scraped_feed_b,False
L004371,San Antonio Spurs vs Minnesota Timberwolves,1/12/2026,Target Center,official_feed,False
L004372,Los Angeles Lakers vs Oklahoma Ciy Thunder,5/8/2026,Chesapeake Energy Arena,scraped_feed_b,False
L004373,lal at okc,"May 8, 2026",Paycom Center,partner_feed_a,False
L004374,Los Angeles Lakers vs Oklahoma City Thunder,2026-05-08,Paycom Center,official_feed,False
L004375,Los Angeles Lakers vs Oklahoma City Thunder,5/8/26,Paycom Center,official_feed,False
L004376,orlando magic vs oklahoma city thunder,3/17/26,Kia Center,partner_feed_a,False
L004377,Orlando Mgaic v. Oklahoms City Thunder,2026-03-17,,scraped_feed_c,False
L004378,Orlando Magic vs Oklahoma City Thunder,3/17/2026,Kia Center,official_feed,False
L004379,Oklahoma City Thunder at Orlando Magic,2026-03-17,Kia Center,official_feed,False
L004380,MIA VS NYK,11/18/25,,scraped_feed_b,False
L004381,MIAMI HEAT VS NEW YORK KNICKS,11/17/25,Kaseya Center,scraped_feed_b,True
L004382,NYK AT MIA,11/18/2025,Kaseya Center,scraped_feed_b,False
L004383,NYK&nbsp;at MIA,11/20/25,Kaseya Center,scraped_feed_c,True
